Num	Loc	Z 3.5	Z 4.4144	Z 5.3288	Z 6.2432	Z 7.1576	Z 8.072	Z 8.9864	Z 9.9008	Z 10.8152	Z 11.7296	Z 12.644
1615	1643.28999999992	914.7412	914.6478	914.5289	914.3802	914.2292	914.1618	914.0713	914.0768	914.067	914.0415	914.0586
1616	1644.20439999992	914.7408	914.6551	914.5197	914.4025	914.2678	914.1036	914.0724	914.1042	914.0848	914.0477	914.0574
1617	1645.11879999992	914.7477	914.6458	914.5361	914.4081	914.2866	914.0869	914.0764	914.0845	914.0742	914.0638	914.0728
1618	1646.03319999992	914.748	914.6462	914.5371	914.3847	914.257	914.1522	914.0946	914.0706	914.0962	914.094	914.066
1619	1646.94759999992	914.7508	914.6525	914.5263	914.3929	914.2598	914.131	914.0844	914.0853	914.103	914.0724	914.0825
1620	1647.86199999992	914.7448	914.6572	914.5082	914.4056	914.1998	914.0966	914.0796	914.0768	914.0887	914.058	914.0824
1621	1648.77639999992	914.7466	914.6586	914.5574	914.4065	914.1854	914.1029	914.0671	914.08	914.0882	914.0687	914.1011
1622	1649.69079999992	914.749	914.6556	914.5178	914.3463	914.2295	914.1129	914.0926	914.0739	914.0718	914.0706	914.0474
1623	1650.60519999992	914.748	914.6421	914.5375	914.39	914.2545	914.1094	914.0716	914.0515	914.0376	914.0438	914.0507
1624	1651.51959999992	914.7424	914.6466	914.509	914.3981	914.1981	914.0809	914.0809	914.0314	914.0477	914.0097	914.0431
1625	1652.43399999992	914.7568	914.6627	914.5092	914.3856	914.2344	914.1058	914.0811	914.0637	914.0569	914.0504	914.0382
1626	1653.34839999992	914.7581	914.663	914.5275	914.4172	914.2334	914.109	914.0986	914.0764	914.096	914.0521	914.0374
1627	1654.26279999992	914.7697	914.6746	914.528	914.4109	914.2437	914.1266	914.118	914.1075	914.0877	914.086	914.0982
1628	1655.17719999992	914.7744	914.6814	914.5287	914.4072	914.2311	914.1249	914.099	914.1255	914.1	914.0709	914.0657
1629	1656.09159999992	914.7719	914.6857	914.5171	914.401	914.2757	914.1416	914.1274	914.0873	914.0662	914.0528	914.0809
1630	1657.00599999992	914.7759	914.6712	914.5287	914.3907	914.262	914.1351	914.0942	914.1196	914.0809	914.0825	914.0706
1631	1657.92039999992	914.7645	914.6674	914.5093	914.3831	914.2604	914.1063	914.0903	914.103	914.0682	914.0543	914.0432
1632	1658.83479999992	914.7639	914.6587	914.5216	914.3698	914.2565	914.0967	914.0593	914.063	914.0884	914.0098	914.0292
1633	1659.74919999992	914.7625	914.6696	914.5322	914.3748	914.2178	914.1158	914.0741	914.0782	914.0634	914.0612	914.0605
1634	1660.66359999992	914.7754	914.6721	914.5281	914.4034	914.2473	914.1221	914.0973	914.0931	914.1138	914.0667	914.0756
1635	1661.57799999992	914.777	914.6703	914.5203	914.3688	914.2185	914.0963	914.0724	914.0925	914.0925	914.0567	914.0421
1636	1662.49239999992	914.7782	914.6752	914.5268	914.3864	914.2299	914.1208	914.1071	914.122	914.1235	914.0758	914.0815
1637	1663.40679999992	914.7821	914.674	914.5261	914.3889	914.2816	914.1205	914.1089	914.1175	914.102	914.0834	914.072
1638	1664.32119999992	914.7756	914.6802	914.5244	914.4283	914.2485	914.1248	914.1051	914.0898	914.101	914.0757	914.04
1639	1665.23559999992	914.7728	914.6809	914.5262	914.3947	914.2846	914.1292	914.1057	914.1202	914.0557	914.0622	914.0213
1640	1666.14999999992	914.7795	914.6769	914.5186	914.3856	914.2659	914.134	914.0979	914.0936	914.0668	914.0353	914.043
1641	1667.06439999992	914.7764	914.6643	914.5171	914.3949	914.2672	914.1349	914.116	914.0801	914.0643	914.0363	914.0048
1642	1667.97879999992	914.7786	914.6663	914.5098	914.3889	914.2761	914.1279	914.099	914.0696	914.0778	914.0073	914.0352
1643	1668.89319999992	914.7735	914.668	914.5248	914.3998	914.2431	914.1378	914.1102	914.0659	914.0849	914.0387	914.0345
1644	1669.80759999992	914.7739	914.6663	914.5169	914.4138	914.2274	914.1398	914.1046	914.0806	914.0786	914.0151	914.0224
1645	1670.72199999992	914.7838	914.6722	914.5058	914.4024	914.2337	914.1392	914.1068	914.0682	914.0569	914.0264	914.0384
1646	1671.63639999992	914.7695	914.6613	914.5061	914.4116	914.2155	914.108	914.092	914.1045	914.064	914.0385	914.0249
1647	1672.55079999992	914.7827	914.6693	914.5142	914.3742	914.2003	914.1365	914.1081	914.1205	914.1126	914.0456	914.0383
1648	1673.46519999992	914.7773	914.6691	914.5143	914.3807	914.2015	914.136	914.102	914.0856	914.0835	914.0386	914.0215
1649	1674.37959999992	914.7771	914.6679	914.5049	914.3519	914.18	914.1141	914.0991	914.0867	914.0295	914.027	914.0145
1650	1675.29399999992	914.7779	914.663	914.5176	914.334	914.1793	914.1123	914.0797	914.0592	914.0468	914.0224	914.011
1651	1676.20839999992	914.7789	914.6575	914.5162	914.3266	914.1796	914.1193	914.0652	914.0676	914.0479	914.0226	913.9976
1652	1677.12279999992	914.7855	914.6661	914.5215	914.3322	914.1833	914.1163	914.0804	914.0513	914.0573	914.024	913.9921
1653	1678.03719999992	914.786	914.6612	914.5349	914.3173	914.189	914.1108	914.0474	914.017	913.9988	913.9755	913.9583
1654	1678.95159999992	914.7843	914.6628	914.5171	914.3557	914.2221	914.1459	914.0605	914.0217	913.9787	913.9335	913.9313
1655	1679.86599999992	914.7827	914.6627	914.5009	914.3535	914.2603	914.1949	914.1302	914.0584	913.9799	913.9269	913.9061
1656	1680.78039999992	914.7879	914.6663	914.4862	914.3678	914.2881	914.1969	914.1609	914.0781	914.0206	913.9321	913.9147
1657	1681.69479999992	914.7828	914.6743	914.4861	914.3832	914.2702	914.2187	914.1497	914.0717	914.0083	913.9658	913.9435
1658	1682.60919999992	914.7803	914.6816	914.5042	914.3765	914.2717	914.194	914.1519	914.0833	914.0355	913.9939	913.968
1659	1683.52359999992	914.7822	914.6957	914.5122	914.3828	914.2703	914.2299	914.142	914.0936	914.0733	914.0466	913.9833
1660	1684.43799999992	914.7911	914.7024	914.5502	914.392	914.3112	914.2438	914.1785	914.1428	914.0775	914.0283	914.0196
1661	1685.35239999992	914.795	914.7211	914.5659	914.4116	914.3366	914.2692	914.2106	914.1503	914.0542	914.0213	914.0026
1662	1686.26679999992	914.7948	914.7295	914.559	914.3963	914.2876	914.2407	914.1464	914.0855	913.9902	913.971	913.9671
1663	1687.18119999992	914.7852	914.6999	914.5385	914.3476	914.2247	914.1707	914.1102	914.0488	913.978	913.9517	913.9188
1664	1688.09559999992	914.7789	914.6963	914.5296	914.3511	914.2051	914.1413	914.0818	914.0113	913.9557	913.9244	913.9201
1665	1689.00999999992	914.7819	914.6971	914.5229	914.3572	914.2325	914.1601	914.0961	914.0347	913.9742	913.9266	913.9163
1666	1689.92439999992	914.7927	914.7144	914.5283	914.3673	914.2458	914.1661	914.1252	914.0732	914.0018	913.9753	913.9489
1667	1690.83879999992	914.7978	914.721	914.5447	914.397	914.272	914.1809	914.1395	914.0807	914.0371	914.0095	913.9932
1668	1691.75319999992	914.7918	914.6885	914.5441	914.3888	914.2518	914.1633	914.1167	914.0661	914.0088	914.0043	913.9963
1669	1692.66759999992	914.7883	914.6827	914.541	914.388	914.2617	914.1744	914.0995	914.0781	914.0547	914.0558	914.0091
1670	1693.58199999992	914.7809	914.6867	914.5386	914.3838	914.2258	914.1324	914.0815	914.06	914.0519	914.041	913.9851
1671	1694.49639999992	914.7817	914.6832	914.5502	914.3708	914.2513	914.1377	914.1003	914.0838	914.0657	914.0213	914.01
1672	1695.41079999992	914.7856	914.6897	914.5524	914.3808	914.2267	914.1437	914.0854	914.0828	914.0251	914.0474	914.0224
1673	1696.32519999992	914.7911	914.6935	914.5632	914.3983	914.241	914.1313	914.0992	914.077	914.0626	914.0463	914.0204
1674	1697.23959999992	914.7864	914.6915	914.5712	914.3798	914.224	914.1437	914.0886	914.0863	914.0737	914.0747	914.0363
1675	1698.15399999992	914.7927	914.6935	914.569	914.3797	914.2474	914.1675	914.1047	914.0985	914.1003	914.0836	914.0782
1676	1699.06839999992	914.7917	914.6963	914.5955	914.4046	914.2453	914.1696	914.1494	914.104	914.0853	914.0766	914.1328
1677	1699.98279999992	914.7997	914.7191	914.5742	914.4091	914.2805	914.1776	914.1233	914.0895	914.0972	914.0792	914.1343
1678	1700.89719999992	914.7981	914.7212	914.5905	914.4385	914.2673	914.1656	914.1253	914.0939	914.0623	914.0649	914.1556
1679	1701.81159999992	914.7955	914.7286	914.6021	914.3918	914.2839	914.1776	914.1246	914.118	914.0638	914.0664	914.1407
1680	1702.72599999992	914.7887	914.7054	914.6198	914.4366	914.2327	914.1501	914.1207	914.1039	914.0315	914.041	914.1466
1681	1703.64039999992	914.7958	914.7178	914.6222	914.4582	914.2313	914.1729	914.1648	914.1101	914.0283	914.0441	914.1235
1682	1704.55479999992	914.8022	914.7367	914.5674	914.4198	914.2768	914.2083	914.1518	914.08	914.0755	914.038	914.1838
1683	1705.46919999992	914.7981	914.7274	914.5751	914.4225	914.2812	914.1762	914.1522	914.0898	914.0475	914.0463	914.1309
1684	1706.38359999992	914.7891	914.7357	914.5979	914.4146	914.2576	914.1804	914.1281	914.116	914.0839	914.0534	914.1155
1685	1707.29799999992	914.7821	914.7126	914.6485	914.4025	914.2692	914.1665	914.1364	914.0946	914.0437	914.0554	914.1752
1686	1708.21239999992	914.7753	914.7034	914.5871	914.4397	914.2662	914.1666	914.1235	914.095	914.082	914.0413	914.098
1687	1709.12679999992	914.7717	914.6915	914.5764	914.4302	914.2466	914.1891	914.1267	914.0839	914.0245	914.0314	914.0408
1688	1710.04119999992	914.766	914.6954	914.5751	914.4299	914.2337	914.1494	914.0704	914.0709	914.0666	914.0408	914.0944
1689	1710.95559999992	914.764	914.692	914.5506	914.3808	914.245	914.1785	914.088	914.0842	914.0673	914.0452	914.1237
1690	1711.86999999992	914.7617	914.6971	914.5848	914.368	914.2532	914.2033	914.0816	914.0529	914.0475	914.0571	914.1052
1691	1712.78439999992	914.761	914.709	914.5731	914.3649	914.235	914.1479	914.0917	914.0743	914.0532	914.0775	914.0707
1692	1713.69879999992	914.7592	914.696	914.5415	914.388	914.2283	914.1545	914.0799	914.0488	914.0613	914.0581	914.1053
1693	1714.61319999992	914.7556	914.6823	914.6113	914.3884	914.2491	914.1393	914.1284	914.0699	914.0208	914.0354	914.0706
1694	1715.52759999991	914.7479	914.6865	914.582	914.3386	914.2322	914.1683	914.1019	914.0477	914.0167	914.0002	913.9991
1695	1716.44199999992	914.752	914.69	914.5927	914.4207	914.2265	914.1668	914.1042	914.0568	914.0403	914.0249	914.0513
1696	1717.35639999991	914.7385	914.6688	914.6044	914.3886	914.2218	914.1368	914.0643	914.0315	913.9933	913.9867	913.9991
1697	1718.27079999991	914.7333	914.6691	914.567	914.3647	914.1963	914.1001	914.0627	914.0206	913.9578	913.924	913.9929
1698	1719.18519999991	914.7336	914.6807	914.6	914.4312	914.237	914.129	914.0693	914.0325	913.9779	913.9656	913.9862
1699	1720.09959999991	914.7282	914.6912	914.5931	914.4212	914.2581	914.1437	914.0898	914.0293	913.9899	913.9166	913.9595
1700	1721.01399999991	914.726	914.6792	914.6182	914.4291	914.222	914.1556	914.0983	914.0386	913.9681	913.8876	913.9008
1701	1721.92839999991	914.7201	914.6782	914.5913	914.405	914.2153	914.1472	914.084	913.9999	913.9323	913.8948	913.8889
1702	1722.84279999991	914.7253	914.6876	914.6481	914.4084	914.272	914.1565	914.0935	914.0576	913.9526	913.9129	913.9174
1703	1723.75719999991	914.7218	914.6993	914.5839	914.4593	914.2786	914.1467	914.121	914.0505	913.976	913.9445	913.9293
1704	1724.67159999991	914.7291	914.7119	914.6086	914.4265	914.2716	914.1592	914.1105	914.0588	913.9974	913.969	913.9745
1705	1725.58599999991	914.7335	914.6877	914.6144	914.4357	914.2566	914.1429	914.1022	914.0733	914.0334	913.9714	914.0321
1706	1726.50039999991	914.7328	914.6806	914.5667	914.4042	914.2263	914.1375	914.0957	914.0805	914.0325	913.996	914.0859
1707	1727.41479999991	914.7204	914.6498	914.5546	914.3959	914.2025	914.0748	914.0823	914.0362	914.0078	913.9546	913.9992
1708	1728.32919999991	914.7211	914.6539	914.5924	914.4063	914.2183	914.0701	914.0853	914.0489	913.9942	913.9543	913.9849
1709	1729.24359999991	914.7144	914.6387	914.5529	914.3965	914.1773	914.087	914.0403	914.0311	914.0195	913.9348	913.9616
1710	1730.15799999991	914.7277	914.6674	914.5762	914.426	914.2606	914.0825	914.0721	914.0915	914.046	914.0259	913.9724
1711	1731.07239999991	914.7195	914.6627	914.5269	914.355	914.239	914.0858	914.0711	914.0879	914.032	914.0296	914.0383
1712	1731.98679999991	914.7145	914.6613	914.5231	914.3592	914.199	914.0754	914.0406	914.0341	914.0249	913.973	913.987
1713	1732.90119999991	914.7158	914.6513	914.5298	914.3539	914.1888	914.0705	914.0374	914.033	913.9998	913.9859	914.0018
1714	1733.81559999991	914.7205	914.6553	914.5563	914.3726	914.1953	914.0493	914.037	914.0314	914.0022	913.9283	913.9619
1715	1734.72999999991	914.7313	914.6701	914.5453	914.3566	914.2292	914.0642	914.0607	914.0605	914.0247	913.9781	914.012
1716	1735.64439999991	914.7354	914.6718	914.5427	914.3474	914.1898	914.0724	914.0632	914.0596	914.022	913.9725	913.9811
1717	1736.55879999991	914.7452	914.6896	914.5491	914.3618	914.2231	914.0714	914.0479	914.0616	914.0042	913.9827	914.0228
1718	1737.47319999991	914.738	914.6855	914.5449	914.3582	914.1898	914.0884	914.0551	914.0145	913.9878	913.9321	913.9893
1719	1738.38759999991	914.7342	914.6787	914.5906	914.3516	914.2009	914.0728	914.0427	913.994	913.9643	913.9387	913.957
1720	1739.30199999991	914.7418	914.7095	914.58	914.3753	914.2037	914.0762	914.0657	914.027	914.001	913.9746	913.9694
1721	1740.21639999991	914.7422	914.6876	914.535	914.3813	914.2283	914.0687	914.0488	914.0046	914.0053	913.9853	913.9719
1722	1741.13079999991	914.7495	914.7139	914.5868	914.4044	914.2376	914.1006	914.0815	914.0546	914.0156	914.0327	914.0143
1723	1742.04519999991	914.7477	914.7167	914.6046	914.408	914.2234	914.091	914.0649	914.0238	913.9951	913.9992	913.9969
1724	1742.95959999991	914.749	914.7233	914.6392	914.4241	914.2637	914.0803	914.0414	914.0367	914.0021	913.9853	913.9406
1725	1743.87399999991	914.752	914.7257	914.6418	914.4626	914.1866	914.0927	914.0428	914.0338	913.9755	913.9894	913.9247
1726	1744.78839999991	914.7549	914.7285	914.6248	914.4075	914.2078	914.058	914.0247	914.0416	914.0096	913.9927	913.9506
1727	1745.70279999991	914.7538	914.7328	914.6651	914.4642	914.1914	914.0898	914.02	914.0218	914.0156	913.979	913.9242
1728	1746.61719999991	914.7577	914.7394	914.6279	914.4706	914.2428	914.0803	914.0383	914.0185	914.0158	913.9382	913.8916
1729	1747.53159999991	914.7604	914.7471	914.6691	914.4793	914.2405	914.1135	914.036	914.0164	914.0022	913.9819	913.9457
1730	1748.44599999991	914.7556	914.7272	914.6516	914.4544	914.2239	914.0838	914.0043	914.0064	913.9747	913.9313	913.9164
1731	1749.36039999991	914.7556	914.7491	914.6608	914.4545	914.2537	914.0998	914.0214	914.0057	914.0045	913.946	913.9203
1732	1750.27479999991	914.7476	914.744	914.6843	914.4631	914.308	914.0732	914.0193	913.993	913.973	913.9485	913.8963
1733	1751.18919999991	914.7442	914.7408	914.6682	914.5202	914.268	914.1019	913.9838	913.9867	913.9461	913.8801	913.8872
1734	1752.10359999991	914.7513	914.7573	914.6777	914.5104	914.3082	914.1164	914.0051	913.9966	913.9758	913.891	913.8854
1735	1753.01799999991	914.7424	914.7695	914.6843	914.4696	914.3459	914.1239	914.0017	913.9976	913.9522	913.9382	913.883
1736	1753.93239999991	914.7433	914.7386	914.6769	914.4558	914.317	914.1241	913.987	913.9852	913.8709	913.9004	913.8613
1737	1754.84679999991	914.7469	914.7386	914.6642	914.4839	914.3124	914.1194	914.0102	913.9913	913.9207	913.8876	913.851
1738	1755.76119999991	914.7485	914.7386	914.677	914.5336	914.3691	914.1266	914.0261	913.9689	913.9188	913.8557	913.8339
1739	1756.67559999991	914.7543	914.7158	914.6567	914.5328	914.3174	914.2054	914.0478	913.921	913.8735	913.8517	913.8251
1740	1757.58999999991	914.7451	914.7047	914.6057	914.5173	914.2811	914.1536	913.9759	913.8363	913.8236	913.8241	913.7816
1741	1758.50439999991	914.746	914.7018	914.6129	914.5166	914.4934	913.9786	913.9363	913.7932	913.7844	913.8293	913.765
1742	1759.41879999991	914.746	914.702	914.602	914.5054	914.4921	913.7903	913.8063	913.7717	913.7516	913.8002	913.7933
1743	1760.33319999991	914.7416	914.7074	914.6177	914.5246	914.5002	914.0605	913.621	913.7572	913.7143	913.8182	913.8
1744	1761.24759999991	914.7357	914.6993	914.6114	914.5237	914.5143	914.0571	913.5999	913.7339	913.6514	913.7648	913.7861
1745	1762.16199999991	914.7372	914.7029	914.6117	914.5302	914.4962	914.0964	913.6966	913.6952	913.6757	913.7516	913.794
1746	1763.07639999991	914.7367	914.7019	914.6103	914.5165	914.4943	914.0632	913.6322	913.7073	913.6486	913.7359	913.7493
1747	1763.99079999991	914.7421	914.7024	914.6108	914.5228	914.5257	914.0674	913.6091	913.6739	913.6791	913.7417	913.7763
1748	1764.90519999991	914.7394	914.7014	914.6034	914.5153	914.5064	914.0835	913.6606	913.7022	913.7109	913.7617	913.7927
1749	1765.81959999991	914.7504	914.7223	914.6187	914.5313	914.5247	914.0812	913.6378	913.7077	913.7079	913.7928	913.8237
1750	1766.73399999991	914.7487	914.715	914.6227	914.5265	914.5181	914.0729	913.6276	913.707	913.7084	913.764	913.8126
1751	1767.64839999991	914.746	914.7036	914.6098	914.5175	914.4997	914.0725	913.6453	913.6757	913.6917	913.7702	913.7917
1752	1768.56279999991	914.7462	914.7095	914.6128	914.5232	914.5115	914.071	913.6306	913.6904	913.6783	913.7141	913.8216
1753	1769.47719999991	914.7493	914.704	914.6124	914.5154	914.5043	914.0634	913.6225	913.7141	913.7064	913.7605	913.8151
1754	1770.39159999991	914.7579	914.7203	914.6119	914.5272	914.5068	914.0946	913.6825	913.758	913.6729	913.7594	913.8629
1755	1771.30599999991	914.7589	914.7308	914.6179	914.5119	914.503	913.7717	913.8244	913.7519	913.7303	913.7847	913.8762
1756	1772.22039999991	914.7611	914.7272	914.6261	914.5279	914.5129	913.8403	913.946	913.8281	913.7566	913.8064	913.8951
1757	1773.13479999991	914.7638	914.7404	914.6476	914.55	914.5338	913.9404	913.996	913.8586	913.7979	913.8353	913.8954
1758	1774.04919999991	914.7646	914.7302	914.647	914.564	914.5475	914.0387	914.0172	913.9022	913.8586	913.8461	913.8779
1759	1774.96359999991	914.7679	914.762	914.6919	914.5702	914.2861	914.1174	914.0114	913.9196	913.8734	913.8814	913.8859
1760	1775.87799999991	914.7687	914.77	914.6765	914.5829	914.3335	914.1683	914.067	913.9599	913.8898	913.8441	913.8985
1761	1776.79239999991	914.756	914.7551	914.6728	914.5049	914.3427	914.1179	914.066	913.9481	913.8975	913.8821	913.8931
1762	1777.70679999991	914.7508	914.7447	914.5679	914.4932	914.273	914.127	914.0718	913.926	913.8998	913.8763	913.8807
1763	1778.62119999991	914.754	914.7408	914.5901	914.4755	914.3494	914.184	914.0981	913.9814	913.944	913.925	913.8701
1764	1779.53559999991	914.7591	914.7523	914.6254	914.5469	914.3055	914.197	914.1597	914.046	913.9885	913.9977	913.9324
1765	1780.44999999991	914.7525	914.7442	914.6666	914.4993	914.2999	914.1921	914.0981	914.0097	913.9788	913.9508	913.9481
1766	1781.36439999991	914.7498	914.7455	914.6672	914.5172	914.3264	914.201	914.119	914.0204	913.9989	913.9962	913.9696
1767	1782.27879999991	914.7339	914.728	914.6376	914.4827	914.3331	914.1525	914.0953	913.9861	913.9506	913.9449	913.9049
1768	1783.19319999991	914.728	914.7298	914.6005	914.4968	914.3062	914.1871	914.0918	914.0136	913.9721	913.9489	913.9066
1769	1784.10759999991	914.7311	914.7367	914.6533	914.4802	914.345	914.1987	914.0843	914.0104	913.9467	913.9515	913.9039
1770	1785.02199999991	914.7298	914.741	914.6251	914.5037	914.3357	914.1985	914.0751	914.0007	913.973	913.951	913.9139
1771	1785.93639999991	914.7242	914.7337	914.5888	914.4369	914.3105	914.1675	914.0931	913.9769	913.9456	913.9437	913.9391
1772	1786.85079999991	914.723	914.7283	914.604	914.5089	914.3158	914.1855	914.0361	913.9631	913.9599	913.9236	913.9083
1773	1787.76519999991	914.7253	914.7178	914.6149	914.4381	914.25	914.1772	914.0349	913.9963	913.9536	913.9147	913.9263
